"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00014739","BOSTON, MA US","2013-01-10",,"47","35"
"USW00014739","BOSTON, MA US","2013-01-11",,"40","31"
"USW00014739","BOSTON, MA US","2013-01-12",,"44","38"
"USW00014739","BOSTON, MA US","2013-01-13",,"51","40"
"USW00014739","BOSTON, MA US","2013-01-14",,"61","42"
"USW00014739","BOSTON, MA US","2013-01-15",,"42","35"
"USW00014739","BOSTON, MA US","2013-01-16",,"36","30"
"USW00014739","BOSTON, MA US","2013-01-17",,"42","30"
"USW00014739","BOSTON, MA US","2013-01-18",,"30","19"
"USW00014739","BOSTON, MA US","2013-01-19",,"49","24"
"USW00014739","BOSTON, MA US","2013-01-20",,"54","29"
"USW00014739","BOSTON, MA US","2013-01-21",,"30","23"
"USW00014739","BOSTON, MA US","2013-01-22",,"25","15"
"USW00014739","BOSTON, MA US","2013-01-23",,"17","8"
"USW00014739","BOSTON, MA US","2013-01-24",,"21","4"
"USW00014739","BOSTON, MA US","2013-01-25",,"24","10"
"USW00014739","BOSTON, MA US","2013-01-26",,"25","13"
"USW00014739","BOSTON, MA US","2013-01-27",,"32","14"
"USW00014739","BOSTON, MA US","2013-01-28",,"31","21"
"USW00014739","BOSTON, MA US","2013-01-29",,"34","27"
"USW00014739","BOSTON, MA US","2013-01-30",,"60","33"
"USW00014739","BOSTON, MA US","2013-01-31",,"60","32"
"USW00014739","BOSTON, MA US","2013-02-01",,"34","23"
"USW00014739","BOSTON, MA US","2013-02-02",,"30","19"
"USW00014739","BOSTON, MA US","2013-02-03",,"27","23"
"USW00014739","BOSTON, MA US","2013-02-04",,"31","22"
"USW00014739","BOSTON, MA US","2013-02-05",,"27","22"
"USW00014739","BOSTON, MA US","2013-02-06",,"40","26"
"USW00014739","BOSTON, MA US","2013-02-07",,"30","18"
"USW00014739","BOSTON, MA US","2013-02-08",,"34","20"
"USW00014739","BOSTON, MA US","2013-02-09",,"20","15"
"USW00014739","BOSTON, MA US","2013-02-10",,"36","15"
"USW00014739","BOSTON, MA US","2013-02-11",,"45","20"
"USW00014739","BOSTON, MA US","2013-02-12",,"44","36"
"USW00014739","BOSTON, MA US","2013-02-13",,"42","30"
"USW00014739","BOSTON, MA US","2013-02-14",,"42","32"
"USW00014739","BOSTON, MA US","2013-02-15",,"47","30"
"USW00014739","BOSTON, MA US","2013-02-16",,"38","32"
"USW00014739","BOSTON, MA US","2013-02-17",,"32","18"
"USW00014739","BOSTON, MA US","2013-02-18",,"33","16"
"USW00014739","BOSTON, MA US","2013-02-19",,"45","26"
"USW00014739","BOSTON, MA US","2013-02-20",,"43","27"
"USW00014739","BOSTON, MA US","2013-02-21",,"33","25"
"USW00014739","BOSTON, MA US","2013-02-22",,"38","26"
"USW00014739","BOSTON, MA US","2013-02-23",,"38","32"
"USW00014739","BOSTON, MA US","2013-02-24",,"38","29"
"USW00014739","BOSTON, MA US","2013-02-25",,"41","28"
"USW00014739","BOSTON, MA US","2013-02-26",,"41","29"
"USW00014739","BOSTON, MA US","2013-02-27",,"40","38"
"USW00014739","BOSTON, MA US","2013-02-28",,"44","33"
"USW00014739","BOSTON, MA US","2013-03-01",,"41","34"
"USW00014739","BOSTON, MA US","2013-03-02",,"42","34"
"USW00014739","BOSTON, MA US","2013-03-03",,"43","33"
"USW00014739","BOSTON, MA US","2013-03-04",,"41","31"
"USW00014739","BOSTON, MA US","2013-03-05",,"43","32"
"USW00014739","BOSTON, MA US","2013-03-06",,"41","35"
"USW00014739","BOSTON, MA US","2013-03-07",,"37","30"
"USW00014739","BOSTON, MA US","2013-03-08",,"42","28"
"USW00014739","BOSTON, MA US","2013-03-09",,"38","31"
"USW00014739","BOSTON, MA US","2013-03-10",,"37","28"
"USW00014739","BOSTON, MA US","2013-03-11",,"50","35"
"USW00014739","BOSTON, MA US","2013-03-12",,"53","39"
"USW00014739","BOSTON, MA US","2013-03-13",,"51","39"
"USW00014739","BOSTON, MA US","2013-03-14",,"39","23"
"USW00014739","BOSTON, MA US","2013-03-15",,"41","21"
"USW00014739","BOSTON, MA US","2013-03-16",,"40","30"
"USW00014739","BOSTON, MA US","2013-03-17",,"38","25"
"USW00014739","BOSTON, MA US","2013-03-18",,"33","21"
"USW00014739","BOSTON, MA US","2013-03-19",,"36","28"
"USW00014739","BOSTON, MA US","2013-03-20",,"39","26"
"USW00014739","BOSTON, MA US","2013-03-21",,"35","30"
"USW00014739","BOSTON, MA US","2013-03-22",,"40","29"
"USW00014739","BOSTON, MA US","2013-03-23",,"44","30"
"USW00014739","BOSTON, MA US","2013-03-24",,"48","33"
"USW00014739","BOSTON, MA US","2013-03-25",,"44","33"
"USW00014739","BOSTON, MA US","2013-03-26",,"50","34"
"USW00014739","BOSTON, MA US","2013-03-27",,"55","36"
"USW00014739","BOSTON, MA US","2013-03-28",,"48","38"
"USW00014739","BOSTON, MA US","2013-03-29",,"56","40"
"USW00014739","BOSTON, MA US","2013-03-30",,"54","40"
"USW00014739","BOSTON, MA US","2013-03-31",,"59","34"
"USW00014739","BOSTON, MA US","2013-04-01","49","62","35"
"USW00014739","BOSTON, MA US","2013-04-02","36","42","31"
"USW00014739","BOSTON, MA US","2013-04-03","37","47","31"
"USW00014739","BOSTON, MA US","2013-04-04","41","56","32"
"USW00014739","BOSTON, MA US","2013-04-05","46","57","38"
"USW00014739","BOSTON, MA US","2013-04-06","41","47","33"
"USW00014739","BOSTON, MA US","2013-04-07","42","54","32"
"USW00014739","BOSTON, MA US","2013-04-08","51","63","46"
"USW00014739","BOSTON, MA US","2013-04-09","53","73","45"
"USW00014739","BOSTON, MA US","2013-04-10","47","54","45"
"USW00014739","BOSTON, MA US","2013-04-11","46","49","42"
"USW00014739","BOSTON, MA US","2013-04-12","40","43","38"
"USW00014739","BOSTON, MA US","2013-04-13","40","51","36"
"USW00014739","BOSTON, MA US","2013-04-14","48","55","42"
"USW00014739","BOSTON, MA US","2013-04-15","45","49","38"
"USW00014739","BOSTON, MA US","2013-04-16","50","64","39"
"USW00014739","BOSTON, MA US","2013-04-17","58","66","47"
"USW00014739","BOSTON, MA US","2013-04-18","51","63","45"
"USW00014739","BOSTON, MA US","2013-04-19","61","75","53"
"USW00014739","BOSTON, MA US","2013-04-20","58","65","44"
"USW00014739","BOSTON, MA US","2013-04-21","45","50","37"
"USW00014739","BOSTON, MA US","2013-04-22","43","49","36"
"USW00014739","BOSTON, MA US","2013-04-23","42","43","41"
"USW00014739","BOSTON, MA US","2013-04-24","50","69","43"
"USW00014739","BOSTON, MA US","2013-04-25","56","66","48"
"USW00014739","BOSTON, MA US","2013-04-26","49","52","44"
"USW00014739","BOSTON, MA US","2013-04-27","49","56","42"
"USW00014739","BOSTON, MA US","2013-04-28","53","63","44"
"USW00014739","BOSTON, MA US","2013-04-29","56","68","48"
"USW00014739","BOSTON, MA US","2013-04-30","54","61","47"
"USW00014739","BOSTON, MA US","2013-05-01","53","60","45"
"USW00014739","BOSTON, MA US","2013-05-02","56","70","47"
"USW00014739","BOSTON, MA US","2013-05-03","49","53","44"
"USW00014739","BOSTON, MA US","2013-05-04","49","52","44"
"USW00014739","BOSTON, MA US","2013-05-05","47","53","40"
"USW00014739","BOSTON, MA US","2013-05-06","47","55","43"
"USW00014739","BOSTON, MA US","2013-05-07","57","72","47"
"USW00014739","BOSTON, MA US","2013-05-08","59","66","53"
"USW00014739","BOSTON, MA US","2013-05-09","55","63","53"
"USW00014739","BOSTON, MA US","2013-05-10","60","69","56"
"USW00014739","BOSTON, MA US","2013-05-11","64","72","59"
"USW00014739","BOSTON, MA US","2013-05-12","63","73","51"
"USW00014739","BOSTON, MA US","2013-05-13","54","60","46"
"USW00014739","BOSTON, MA US","2013-05-14","51","60","44"
"USW00014739","BOSTON, MA US","2013-05-15","55","67","44"
"USW00014739","BOSTON, MA US","2013-05-16","66","82","53"
"USW00014739","BOSTON, MA US","2013-05-17","63","70","54"
"USW00014739","BOSTON, MA US","2013-05-18","58","67","51"
"USW00014739","BOSTON, MA US","2013-05-19","57","63","50"
"USW00014739","BOSTON, MA US","2013-05-20","64","82","56"
"USW00014739","BOSTON, MA US","2013-05-21","60","66","52"
"USW00014739","BOSTON, MA US","2013-05-22","54","60","51"
"USW00014739","BOSTON, MA US","2013-05-23","61","77","53"
"USW00014739","BOSTON, MA US","2013-05-24","66","70","51"
"USW00014739","BOSTON, MA US","2013-05-25","51","54","42"
"USW00014739","BOSTON, MA US","2013-05-26","48","60","41"
"USW00014739","BOSTON, MA US","2013-05-27","58","73","47"
"USW00014739","BOSTON, MA US","2013-05-28","59","64","51"
"USW00014739","BOSTON, MA US","2013-05-29","61","70","57"
"USW00014739","BOSTON, MA US","2013-05-30","74","88","65"
"USW00014739","BOSTON, MA US","2013-05-31","84","94","72"
"USW00014739","BOSTON, MA US","2013-06-01","82","92","70"
"USW00014739","BOSTON, MA US","2013-06-02","78","88","68"
"USW00014739","BOSTON, MA US","2013-06-03","70","77","62"
"USW00014739","BOSTON, MA US","2013-06-04","65","73","55"
"USW00014739","BOSTON, MA US","2013-06-05","65","72","57"
"USW00014739","BOSTON, MA US","2013-06-06","64","69","57"
"USW00014739","BOSTON, MA US","2013-06-07","57","58","55"
"USW00014739","BOSTON, MA US","2013-06-08","62","79","55"
"USW00014739","BOSTON, MA US","2013-06-09","71","80","61"
"USW00014739","BOSTON, MA US","2013-06-10","66","69","58"
"USW00014739","BOSTON, MA US","2013-06-11","59","64","56"
"USW00014739","BOSTON, MA US","2013-06-12","61","71","56"
"USW00014739","BOSTON, MA US","2013-06-13","62","67","53"
"USW00014739","BOSTON, MA US","2013-06-14","59","74","53"
"USW00014739","BOSTON, MA US","2013-06-15","70","80","62"
"USW00014739","BOSTON, MA US","2013-06-16","70","77","61"
"USW00014739","BOSTON, MA US","2013-06-17","74","87","63"
"USW00014739","BOSTON, MA US","2013-06-18","65","71","59"
"USW00014739","BOSTON, MA US","2013-06-19","63","71","58"
"USW00014739","BOSTON, MA US","2013-06-20","65","77","58"
"USW00014739","BOSTON, MA US","2013-06-21","71","84","61"
"USW00014739","BOSTON, MA US","2013-06-22","74","85","65"
"USW00014739","BOSTON, MA US","2013-06-23","76","91","66"
"USW00014739","BOSTON, MA US","2013-06-24","82","95","70"
"USW00014739","BOSTON, MA US","2013-06-25","81","92","69"
"USW00014739","BOSTON, MA US","2013-06-26","77","84","64"
"USW00014739","BOSTON, MA US","2013-06-27","65","66","61"
"USW00014739","BOSTON, MA US","2013-06-28","69","81","62"
"USW00014739","BOSTON, MA US","2013-06-29","74","83","70"
"USW00014739","BOSTON, MA US","2013-06-30","75","84","69"
"USW00014739","BOSTON, MA US","2013-07-01","75","85","71"
"USW00014739","BOSTON, MA US","2013-07-02","74","82","61"
"USW00014739","BOSTON, MA US","2013-07-03","73","91","62"
"USW00014739","BOSTON, MA US","2013-07-04","83","94","75"
"USW00014739","BOSTON, MA US","2013-07-05","86","95","79"
"USW00014739","BOSTON, MA US","2013-07-06","86","93","79"
"USW00014739","BOSTON, MA US","2013-07-07","83","93","75"
"USW00014739","BOSTON, MA US","2013-07-08","77","85","66"
"USW00014739","BOSTON, MA US","2013-07-09","68","72","65"
"USW00014739","BOSTON, MA US","2013-07-10","72","86","67"
"USW00014739","BOSTON, MA US","2013-07-11","77","82","73"
"USW00014739","BOSTON, MA US","2013-07-12","72","74","66"
"USW00014739","BOSTON, MA US","2013-07-13","68","72","66"
"USW00014739","BOSTON, MA US","2013-07-14","76","93","69"
"USW00014739","BOSTON, MA US","2013-07-15","81","92","74"
"USW00014739","BOSTON, MA US","2013-07-16","83","93","75"
"USW00014739","BOSTON, MA US","2013-07-17","81","95","73"
"USW00014739","BOSTON, MA US","2013-07-18","82","91","76"
"USW00014739","BOSTON, MA US","2013-07-19","87","99","78"
"USW00014739","BOSTON, MA US","2013-07-20","88","96","79"
"USW00014739","BOSTON, MA US","2013-07-21","77","79","68"
"USW00014739","BOSTON, MA US","2013-07-22","72","76","68"
"USW00014739","BOSTON, MA US","2013-07-23","71","82","68"
"USW00014739","BOSTON, MA US","2013-07-24","78","88","66"
"USW00014739","BOSTON, MA US","2013-07-25","65","66","60"
"USW00014739","BOSTON, MA US","2013-07-26","65","72","62"
"USW00014739","BOSTON, MA US","2013-07-27","72","84","62"
"USW00014739","BOSTON, MA US","2013-07-28","71","75","67"
"USW00014739","BOSTON, MA US","2013-07-29","71","81","66"
"USW00014739","BOSTON, MA US","2013-07-30","74","84","66"
"USW00014739","BOSTON, MA US","2013-07-31","74","79","68"
"USW00014739","BOSTON, MA US","2013-08-01","73","82","66"
"USW00014739","BOSTON, MA US","2013-08-02","73","85","66"
"USW00014739","BOSTON, MA US","2013-08-03","74","80","68"
"USW00014739","BOSTON, MA US","2013-08-04","73","82","65"
"USW00014739","BOSTON, MA US","2013-08-05","69","78","61"
"USW00014739","BOSTON, MA US","2013-08-06","68","74","59"
"USW00014739","BOSTON, MA US","2013-08-07","69","79","61"
"USW00014739","BOSTON, MA US","2013-08-08","71","81","65"
"USW00014739","BOSTON, MA US","2013-08-09","73","76","71"
"USW00014739","BOSTON, MA US","2013-08-10","77","85","67"
"USW00014739","BOSTON, MA US","2013-08-11","72","81","63"
"USW00014739","BOSTON, MA US","2013-08-12","74","84","65"
"USW00014739","BOSTON, MA US","2013-08-13","71","73","66"
"USW00014739","BOSTON, MA US","2013-08-14","69","76","63"
"USW00014739","BOSTON, MA US","2013-08-15","69","78","60"
"USW00014739","BOSTON, MA US","2013-08-16","71","80","62"
"USW00014739","BOSTON, MA US","2013-08-17","69","74","64"
"USW00014739","BOSTON, MA US","2013-08-18","70","78","63"
"USW00014739","BOSTON, MA US","2013-08-19","73","84","64"
"USW00014739","BOSTON, MA US","2013-08-20","77","87","69"
"USW00014739","BOSTON, MA US","2013-08-21","78","89","67"
"USW00014739","BOSTON, MA US","2013-08-22","78","89","70"
"USW00014739","BOSTON, MA US","2013-08-23","73","78","66"
"USW00014739","BOSTON, MA US","2013-08-24","67","72","60"
"USW00014739","BOSTON, MA US","2013-08-25","69","83","61"
"USW00014739","BOSTON, MA US","2013-08-26","73","84","67"
"USW00014739","BOSTON, MA US","2013-08-27","72","76","65"
"USW00014739","BOSTON, MA US","2013-08-28","66","73","61"
"USW00014739","BOSTON, MA US","2013-08-29","64","67","62"
"USW00014739","BOSTON, MA US","2013-08-30","70","84","63"
"USW00014739","BOSTON, MA US","2013-08-31","75","82","69"
"USW00014739","BOSTON, MA US","2013-09-01","73","79","70"
"USW00014739","BOSTON, MA US","2013-09-02","73","81","69"
"USW00014739","BOSTON, MA US","2013-09-03","75","81","67"
"USW00014739","BOSTON, MA US","2013-09-04","72","82","63"
"USW00014739","BOSTON, MA US","2013-09-05","67","70","57"
"USW00014739","BOSTON, MA US","2013-09-06","61","71","52"
"USW00014739","BOSTON, MA US","2013-09-07","66","81","54"
"USW00014739","BOSTON, MA US","2013-09-08","70","78","56"
"USW00014739","BOSTON, MA US","2013-09-09","61","71","52"
"USW00014739","BOSTON, MA US","2013-09-10","66","77","59"
"USW00014739","BOSTON, MA US","2013-09-11","80","97","68"
"USW00014739","BOSTON, MA US","2013-09-12","78","88","67"
"USW00014739","BOSTON, MA US","2013-09-13","70","76","61"
"USW00014739","BOSTON, MA US","2013-09-14","63","68","57"
"USW00014739","BOSTON, MA US","2013-09-15","63","73","54"
"USW00014739","BOSTON, MA US","2013-09-16","63","70","50"
"USW00014739","BOSTON, MA US","2013-09-17","53","60","44"
"USW00014739","BOSTON, MA US","2013-09-18","62","75","51"
"USW00014739","BOSTON, MA US","2013-09-19","63","71","54"
"USW00014739","BOSTON, MA US","2013-09-20","63","71","55"
"USW00014739","BOSTON, MA US","2013-09-21","65","77","57"
"USW00014739","BOSTON, MA US","2013-09-22","68","73","55"
"USW00014739","BOSTON, MA US","2013-09-23","57","65","50"
"USW00014739","BOSTON, MA US","2013-09-24","55","68","47"
"USW00014739","BOSTON, MA US","2013-09-25","57","63","52"
"USW00014739","BOSTON, MA US","2013-09-26","59","63","55"
"USW00014739","BOSTON, MA US","2013-09-27","60","66","57"
"USW00014739","BOSTON, MA US","2013-09-28","60","69","55"
"USW00014739","BOSTON, MA US","2013-09-29","57","62","51"
"USW00014739","BOSTON, MA US","2013-09-30","57","65","51"
"USW00014739","BOSTON, MA US","2013-10-01","62","75","52"
"USW00014739","BOSTON, MA US","2013-10-02","70","82","62"
"USW00014739","BOSTON, MA US","2013-10-03","70","79","61"
"USW00014739","BOSTON, MA US","2013-10-04","64","67","59"
"USW00014739","BOSTON, MA US","2013-10-05","62","68","59"
"USW00014739","BOSTON, MA US","2013-10-06","59","62","56"
"USW00014739","BOSTON, MA US","2013-10-07","66","78","60"
"USW00014739","BOSTON, MA US","2013-10-08","63","68","52"
"USW00014739","BOSTON, MA US","2013-10-09","55","61","49"
"USW00014739","BOSTON, MA US","2013-10-10","54","61","48"
"USW00014739","BOSTON, MA US","2013-10-11","58","66","52"
"USW00014739","BOSTON, MA US","2013-10-12","57","61","53"
"USW00014739","BOSTON, MA US","2013-10-13","55","61","49"
"USW00014739","BOSTON, MA US","2013-10-14","52","61","44"
"USW00014739","BOSTON, MA US","2013-10-15","57","64","52"
"USW00014739","BOSTON, MA US","2013-10-16","57","62","51"
"USW00014739","BOSTON, MA US","2013-10-17","62","73","54"
"USW00014739","BOSTON, MA US","2013-10-18","64","70","56"
"USW00014739","BOSTON, MA US","2013-10-19","58","67","50"
"USW00014739","BOSTON, MA US","2013-10-20","58","64","49"
"USW00014739","BOSTON, MA US","2013-10-21","56","68","45"
"USW00014739","BOSTON, MA US","2013-10-22","58","71","48"
"USW00014739","BOSTON, MA US","2013-10-23","51","53","46"
"USW00014739","BOSTON, MA US","2013-10-24","49","56","43"
"USW00014739","BOSTON, MA US","2013-10-25","46","52","39"
"USW00014739","BOSTON, MA US","2013-10-26","46","57","37"
"USW00014739","BOSTON, MA US","2013-10-27","50","57","44"
"USW00014739","BOSTON, MA US","2013-10-28","49","60","39"
"USW00014739","BOSTON, MA US","2013-10-29","42","49","35"
"USW00014739","BOSTON, MA US","2013-10-30","44","53","39"
"USW00014739","BOSTON, MA US","2013-10-31","49","63","40"
"USW00014739","BOSTON, MA US","2013-11-01","65","72","60"
"USW00014739","BOSTON, MA US","2013-11-02","58","66","50"
"USW00014739","BOSTON, MA US","2013-11-03","47","53","34"
"USW00014739","BOSTON, MA US","2013-11-04","36","42","31"
"USW00014739","BOSTON, MA US","2013-11-05","39","48","32"
"USW00014739","BOSTON, MA US","2013-11-06","49","61","42"
"USW00014739","BOSTON, MA US","2013-11-07","57","68","43"
"USW00014739","BOSTON, MA US","2013-11-08","44","50","38"
"USW00014739","BOSTON, MA US","2013-11-09","40","47","35"
"USW00014739","BOSTON, MA US","2013-11-10","47","58","42"
"USW00014739","BOSTON, MA US","2013-11-11","46","53","41"
"USW00014739","BOSTON, MA US","2013-11-12","41","50","29"
"USW00014739","BOSTON, MA US","2013-11-13","31","38","26"
"USW00014739","BOSTON, MA US","2013-11-14","38","52","30"
"USW00014739","BOSTON, MA US","2013-11-15","47","62","38"
"USW00014739","BOSTON, MA US","2013-11-16","48","59","40"
"USW00014739","BOSTON, MA US","2013-11-17","46","55","38"
"USW00014739","BOSTON, MA US","2013-11-18","59","67","50"
"USW00014739","BOSTON, MA US","2013-11-19","46","50","32"
"USW00014739","BOSTON, MA US","2013-11-20","35","43","29"
"USW00014739","BOSTON, MA US","2013-11-21","38","48","29"
"USW00014739","BOSTON, MA US","2013-11-22","44","48","42"
"USW00014739","BOSTON, MA US","2013-11-23","44","50","31"
"USW00014739","BOSTON, MA US","2013-11-24","28","31","21"
"USW00014739","BOSTON, MA US","2013-11-25","25","34","18"
"USW00014739","BOSTON, MA US","2013-11-26","36","44","32"
"USW00014739","BOSTON, MA US","2013-11-27","51","62","39"
"USW00014739","BOSTON, MA US","2013-11-28","36","39","27"
"USW00014739","BOSTON, MA US","2013-11-29","29","35","23"
"USW00014739","BOSTON, MA US","2013-11-30","26","35","20"
"USW00014739","BOSTON, MA US","2013-12-01","38","47","34"
"USW00014739","BOSTON, MA US","2013-12-02","39","41","37"
"USW00014739","BOSTON, MA US","2013-12-03","40","49","36"
"USW00014739","BOSTON, MA US","2013-12-04","40","45","35"
"USW00014739","BOSTON, MA US","2013-12-05","43","57","36"
"USW00014739","BOSTON, MA US","2013-12-06","52","57","35"
"USW00014739","BOSTON, MA US","2013-12-07","38","42","31"
"USW00014739","BOSTON, MA US","2013-12-08","30","32","27"
"USW00014739","BOSTON, MA US","2013-12-09","34","43","26"
"USW00014739","BOSTON, MA US","2013-12-10","35","38","27"
"USW00014739","BOSTON, MA US","2013-12-11","28","32","24"
"USW00014739","BOSTON, MA US","2013-12-12","25","27","18"
"USW00014739","BOSTON, MA US","2013-12-13","23","30","16"
"USW00014739","BOSTON, MA US","2013-12-14","17","31","11"
"USW00014739","BOSTON, MA US","2013-12-15","30","38","23"
"USW00014739","BOSTON, MA US","2013-12-16","28","30","20"
"USW00014739","BOSTON, MA US","2013-12-17","18","28","9"
"USW00014739","BOSTON, MA US","2013-12-18","25","36","19"
"USW00014739","BOSTON, MA US","2013-12-19","33","43","27"
"USW00014739","BOSTON, MA US","2013-12-20","40","51","32"
"USW00014739","BOSTON, MA US","2013-12-21","46","54","41"
"USW00014739","BOSTON, MA US","2013-12-22","46","54","35"
"USW00014739","BOSTON, MA US","2013-12-23","35","40","33"
"USW00014739","BOSTON, MA US","2013-12-24","35","40","28"
"USW00014739","BOSTON, MA US","2013-12-25","23","28","15"
"USW00014739","BOSTON, MA US","2013-12-26","27","36","21"
"USW00014739","BOSTON, MA US","2013-12-27","31","35","28"
"USW00014739","BOSTON, MA US","2013-12-28","35","48","27"
"USW00014739","BOSTON, MA US","2013-12-29","38","44","33"
"USW00014739","BOSTON, MA US","2013-12-30","38","44","19"
"USW00014739","BOSTON, MA US","2013-12-31","21","26","14"
"USW00014739","BOSTON, MA US","2014-01-01","24","29","19"
"USW00014739","BOSTON, MA US","2014-01-02","20","26","2"
"USW00014739","BOSTON, MA US","2014-01-03","6","14","2"
"USW00014739","BOSTON, MA US","2014-01-04","10","27","2"
"USW00014739","BOSTON, MA US","2014-01-05","29","38","24"
"USW00014739","BOSTON, MA US","2014-01-06","44","56","29"
"USW00014739","BOSTON, MA US","2014-01-07","21","29","9"
"USW00014739","BOSTON, MA US","2014-01-08","13","22","7"
"USW00014739","BOSTON, MA US","2014-01-09","23","30","19"
"USW00014739","BOSTON, MA US","2014-01-10","25","37","18"
"USW00014739","BOSTON, MA US","2014-01-11","43","59","34"
"USW00014739","BOSTON, MA US","2014-01-12","48","54","37"
"USW00014739","BOSTON, MA US","2014-01-13","40","51","31"
"USW00014739","BOSTON, MA US","2014-01-14","47","50","44"
"USW00014739","BOSTON, MA US","2014-01-15","43","48","35"
"USW00014739","BOSTON, MA US","2014-01-16","37","39","33"
"USW00014739","BOSTON, MA US","2014-01-17","39","46","33"
"USW00014739","BOSTON, MA US","2014-01-18","35","38","32"
"USW00014739","BOSTON, MA US","2014-01-19","33","35","30"
"USW00014739","BOSTON, MA US","2014-01-20","35","41","26"
"USW00014739","BOSTON, MA US","2014-01-21","20","26","11"
"USW00014739","BOSTON, MA US","2014-01-22","12","18","7"
"USW00014739","BOSTON, MA US","2014-01-23","12","22","6"
"USW00014739","BOSTON, MA US","2014-01-24","13","19","7"
"USW00014739","BOSTON, MA US","2014-01-25","24","38","15"
"USW00014739","BOSTON, MA US","2014-01-26","22","26","16"
"USW00014739","BOSTON, MA US","2014-01-27","31","47","21"
"USW00014739","BOSTON, MA US","2014-01-28","19","21","13"
"USW00014739","BOSTON, MA US","2014-01-29","20","27","15"
"USW00014739","BOSTON, MA US","2014-01-30","22","30","16"
"USW00014739","BOSTON, MA US","2014-01-31","30","43","22"
"USW00014739","BOSTON, MA US","2014-02-01","38","42","32"
"USW00014739","BOSTON, MA US","2014-02-02","40","55","31"
"USW00014739","BOSTON, MA US","2014-02-03","36","41","27"
"USW00014739","BOSTON, MA US","2014-02-04","29","35","23"
"USW00014739","BOSTON, MA US","2014-02-05","31","33","24"
"USW00014739","BOSTON, MA US","2014-02-06","23","28","19"
"USW00014739","BOSTON, MA US","2014-02-07","24","30","19"
"USW00014739","BOSTON, MA US","2014-02-08","24","29","18"
"USW00014739","BOSTON, MA US","2014-02-09","26","30","21"
"USW00014739","BOSTON, MA US","2014-02-10","26","30","20"
"USW00014739","BOSTON, MA US","2014-02-11","20","25","14"
"USW00014739","BOSTON, MA US","2014-02-12","17","23","8"
"USW00014739","BOSTON, MA US","2014-02-13","29","36","21"
"USW00014739","BOSTON, MA US","2014-02-14","34","37","29"
"USW00014739","BOSTON, MA US","2014-02-15","32","35","27"
"USW00014739","BOSTON, MA US","2014-02-16","29","33","23"
"USW00014739","BOSTON, MA US","2014-02-17","22","29","14"
"USW00014739","BOSTON, MA US","2014-02-18","24","35","14"
"USW00014739","BOSTON, MA US","2014-02-19","29","36","21"
"USW00014739","BOSTON, MA US","2014-02-20","39","48","33"
"USW00014739","BOSTON, MA US","2014-02-21","37","44","34"
"USW00014739","BOSTON, MA US","2014-02-22","42","50","34"
"USW00014739","BOSTON, MA US","2014-02-23","43","52","34"
"USW00014739","BOSTON, MA US","2014-02-24","38","45","24"
"USW00014739","BOSTON, MA US","2014-02-25","25","29","22"
"USW00014739","BOSTON, MA US","2014-02-26","24","32","16"
"USW00014739","BOSTON, MA US","2014-02-27","20","30","12"
"USW00014739","BOSTON, MA US","2014-02-28","18","25","10"
"USW00014739","BOSTON, MA US","2014-03-01","24","36","16"
"USW00014739","BOSTON, MA US","2014-03-02","34","40","30"
"USW00014739","BOSTON, MA US","2014-03-03","25","30","16"
"USW00014739","BOSTON, MA US","2014-03-04","20","31","12"
"USW00014739","BOSTON, MA US","2014-03-05","26","29","20"
"USW00014739","BOSTON, MA US","2014-03-06","19","25","11"
"USW00014739","BOSTON, MA US","2014-03-07","25","34","16"
"USW00014739","BOSTON, MA US","2014-03-08","38","55","27"
"USW00014739","BOSTON, MA US","2014-03-09","37","43","30"
"USW00014739","BOSTON, MA US","2014-03-10","35","44","28"
"USW00014739","BOSTON, MA US","2014-03-11","44","60","34"
"USW00014739","BOSTON, MA US","2014-03-12","42","46","37"
"USW00014739","BOSTON, MA US","2014-03-13","28","37","17"
"USW00014739","BOSTON, MA US","2014-03-14","24","39","16"
"USW00014739","BOSTON, MA US","2014-03-15","44","57","38"
"USW00014739","BOSTON, MA US","2014-03-16","35","37","23"
"USW00014739","BOSTON, MA US","2014-03-17","23","27","16"
"USW00014739","BOSTON, MA US","2014-03-18","27","33","20"
"USW00014739","BOSTON, MA US","2014-03-19","33","41","27"
"USW00014739","BOSTON, MA US","2014-03-20","42","52","37"
"USW00014739","BOSTON, MA US","2014-03-21","40","45","34"
"USW00014739","BOSTON, MA US","2014-03-22","40","57","28"
"USW00014739","BOSTON, MA US","2014-03-23","39","44","22"
"USW00014739","BOSTON, MA US","2014-03-24","25","33","17"
"USW00014739","BOSTON, MA US","2014-03-25","29","39","21"
"USW00014739","BOSTON, MA US","2014-03-26","32","35","24"
"USW00014739","BOSTON, MA US","2014-03-27","30","46","21"
"USW00014739","BOSTON, MA US","2014-03-28","44","60","35"
"USW00014739","BOSTON, MA US","2014-03-29","47","52","39"
"USW00014739","BOSTON, MA US","2014-03-30","40","43","36"
"USW00014739","BOSTON, MA US","2014-03-31","36","42","34"
"USW00014739","BOSTON, MA US","2014-04-01","40","47","34"
"USW00014739","BOSTON, MA US","2014-04-02","42","46","37"
"USW00014739","BOSTON, MA US","2014-04-03","43","54","34"
"USW00014739","BOSTON, MA US","2014-04-04","40","44","37"
